Date,Article,Price,Parking,Rooms,Meters,Floor,Sqmp
04-11-2020,38968223,875,0,3,63.0,3,13.89
04-11-2020,88962502,1200,0,4,77.0,4,15.58
04-11-2020,88960342,875,0,3,63.0,1,13.89
04-11-2020,88951752,1200,0,3,86.0,3,13.95
04-11-2020,82592013,850,0,2,51.0,3,16.67
04-11-2020,88937224,900,0,3,70.0,0,12.86
04-11-2020,88936063,1050,0,2,57.0,5,18.42
04-11-2020,88933143,1190,0,3,79.0,4,15.06
04-11-2020,88916891,825,0,2,60.0,2,13.75
04-11-2020,88912212,1100,0,2,66.0,1,16.67
04-11-2020,31371769,1100,0,2,80.0,2,13.75
04-11-2020,88890493,1050,0,3,60.0,3,17.5
04-11-2020,82048814,1200,0,2,55.0,2,21.82
04-11-2020,88811988,950,0,2,50.0,6,19.0
04-11-2020,88872615,955,1,4,77.0,2,12.4
04-11-2020,88857290,1200,0,4,82.0,3,14.63
04-11-2020,88835012,1000,0,2,70.0,2,14.29
04-11-2020,88838236,1150,0,3,86.0,1,13.37
04-11-2020,88837312,800,0,3,75.0,3,10.67
04-11-2020,88827709,725,0,2,50.0,1,14.5
04-11-2020,88823476,1200,0,4,85.0,1,14.12
04-11-2020,88803506,1100,0,3,80.0,0,13.75
04-11-2020,88774785,900,0,3,75.0,1,12.0
04-11-2020,88744331,1200,0,2,62.0,3,19.35
04-11-2020,88691291,1175,0,2,71.0,3,16.55
04-11-2020,88689759,1200,0,3,80.0,8,15.0
04-11-2020,88650997,1100,0,3,75.0,2,14.67
04-11-2020,88637118,975,0,2,72.0,4,13.54
04-11-2020,88622165,1150,0,2,65.0,2,17.69
04-11-2020,88581354,825,0,2,52.0,2,15.87
04-11-2020,84284962,900,0,2,50.0,4,18.0
04-11-2020,88380593,1100,0,2,85.0,2,12.94
04-11-2020,88215448,1200,0,2,52.0,4,23.08
04-11-2020,88146298,1100,0,2,75.0,7,14.67
04-11-2020,88009500,850,0,2,65.0,0,13.08
04-11-2020,87638293,1200,0,2,52.0,4,23.08
04-11-2020,82389369,1050,0,2,81.0,3,12.96
04-11-2020,86777853,1200,0,2,70.0,2,17.14
04-11-2020,89151425,950,0,2,50.0,1,19.0
04-11-2020,89139122,900,0,2,70.0,2,12.86
04-11-2020,89118666,1200,0,3,73.0,1,16.44
04-11-2020,89096447,1050,1,2,60.0,4,17.5
04-11-2020,89080676,1100,0,3,88.0,4,12.5
04-11-2020,35806322,1180,1,2,49.0,2,24.08
04-11-2020,89030125,950,0,2,50.0,2,19.0
04-11-2020,887242,1000,0,2,63.0,2,15.87
04-11-2020,89021508,800,0,2,79.0,1,10.13
04-11-2020,89010226,800,0,2,61.0,0,13.11
04-11-2020,89002159,1200,0,2,55.0,5,21.82
04-11-2020,87144105,950,0,3,53.0,1,17.92
04-11-2020,88975163,1200,0,3,70.0,4,17.14
04-11-2020,81529653,1100,0,2,75.0,1,14.67
04-11-2020,88960394,1000,0,2,60.0,1,16.67
04-11-2020,88901096,1200,0,3,88.0,2,13.64
04-11-2020,88881350,1150,0,2,65.0,0,17.69
04-11-2020,88849758,1190,0,3,80.0,6,14.88
04-11-2020,88831387,1175,0,3,79.0,0,14.87
04-11-2020,88794009,1150,0,3,110.0,2,10.45
04-11-2020,88763017,1200,0,3,100.0,3,12.0
04-11-2020,88563903,850,0,2,75.0,3,11.33
04-11-2020,87916762,895,0,2,53.0,2,16.89
04-11-2020,88397940,1100,0,3,83.0,2,13.25
04-11-2020,30092444,1190,0,2,89.0,0,13.37
04-11-2020,88044438,1100,0,3,65.0,3,16.92
04-11-2020,87920173,1200,0,4,109.0,0,11.01
04-11-2020,87662628,1200,1,3,91.0,2,13.19
04-11-2020,84838998,1200,0,2,100.0,4,12.0
04-11-2020,86623603,995,0,2,60.0,4,16.58
04-11-2020,86809787,920,0,3,55.0,1,16.73
04-11-2020,89132123,1000,0,2,56.0,2,17.86
04-11-2020,87852092,1200,0,2,70.0,0,17.14
04-11-2020,89084820,1000,0,2,65.0,4,15.38
04-11-2020,36315810,1200,0,2,58.0,2,20.69
04-11-2020,88975471,1150,0,3,90.0,4,12.78
04-11-2020,88941851,1199,0,3,78.0,8,15.37
04-11-2020,88907112,980,0,3,95.0,0,10.32
04-11-2020,88904807,1000,0,2,60.0,0,16.67
04-11-2020,88857450,990,0,2,50.0,3,19.8
04-11-2020,88853165,1100,0,2,75.0,1,14.67
04-11-2020,88850222,1035,0,3,65.0,0,15.92
04-11-2020,88841384,945,0,2,71.0,1,13.31
04-11-2020,88662322,910,0,2,76.0,1,11.97
04-11-2020,88641010,870,0,2,50.0,1,17.4
04-11-2020,88821384,885,0,2,60.0,2,14.75
04-11-2020,88800778,1100,0,2,128.0,0,8.59
04-11-2020,34756423,1060,0,3,66.0,0,16.06
04-11-2020,88716529,1200,0,2,57.0,5,21.05
04-11-2020,88635623,830,0,2,60.0,1,13.83
04-11-2020,88667037,1070,0,2,85.0,0,12.59
04-11-2020,88666488,1020,0,4,83.0,2,12.29
04-11-2020,88526929,790,0,2,56.0,1,14.11
04-11-2020,88481727,1150,0,4,78.0,3,14.74
04-11-2020,88458122,1130,0,3,83.0,0,13.61
04-11-2020,88457643,925,0,3,68.0,0,13.6
04-11-2020,88219560,920,0,2,40.0,3,23.0
04-11-2020,84301076,895,0,3,61.0,2,14.67
04-11-2020,88179057,875,0,2,64.0,1,13.67
04-11-2020,88008759,965,0,3,75.0,1,12.87
04-11-2020,87997739,895,0,3,69.0,1,12.97
04-11-2020,87996609,1190,0,3,62.0,2,19.19
04-11-2020,87359145,930,0,3,83.0,3,11.2
04-11-2020,87345371,775,0,2,45.0,3,17.22
04-11-2020,89117234,1000,0,4,92.0,3,10.87
04-11-2020,37281078,1150,0,4,80.0,1,14.38
04-11-2020,89044215,950,0,3,78.0,10,12.18
04-11-2020,89021500,900,0,2,73.0,3,12.33
04-11-2020,88996042,1150,0,2,71.0,1,16.2
04-11-2020,88973494,750,0,2,54.0,3,13.89
04-11-2020,88978086,750,0,2,39.0,4,19.23
04-11-2020,88973517,850,0,2,45.0,3,18.89
04-11-2020,34834168,850,0,2,38.0,3,22.37
04-11-2020,88762862,1200,0,2,52.0,4,23.08
04-11-2020,88758135,1150,0,3,88.0,1,13.07
04-11-2020,88506438,1200,0,4,91.0,6,13.19
04-11-2020,88458763,830,0,2,45.0,0,18.44
04-11-2020,88458405,1175,0,2,65.0,0,18.08
04-11-2020,88458151,1020,0,4,56.0,0,18.21
04-11-2020,88324601,990,0,3,95.0,3,10.42
04-11-2020,88216601,970,0,2,61.0,1,15.9
04-11-2020,32404938,1150,0,2,60.0,1,19.17
04-11-2020,87977506,850,0,2,50.0,3,17.0
04-11-2020,86821357,975,0,2,62.0,4,15.73
04-11-2020,89126443,1100,0,2,60.0,5,18.33
04-11-2020,82018035,975,0,2,75.0,1,13.0
04-11-2020,89076370,1200,0,2,80.0,3,15.0
04-11-2020,89065311,1000,0,2,55.0,4,18.18
04-11-2020,82976863,1200,0,2,44.0,2,27.27
04-11-2020,89044411,1200,0,3,65.0,1,18.46
04-11-2020,89035782,1100,0,3,70.0,2,15.71
04-11-2020,89009757,990,0,2,55.0,2,18.0
04-11-2020,88975151,1050,0,3,64.0,0,16.41
04-11-2020,88829602,1200,0,3,83.0,6,14.46
04-11-2020,88931958,755,0,3,62.0,0,12.18
04-11-2020,88907281,1180,0,2,78.0,0,15.13
04-11-2020,88901360,775,0,3,57.0,1,13.6
04-11-2020,88836716,950,0,2,65.0,3,14.62
04-11-2020,82079669,1000,0,3,75.0,5,13.33
04-11-2020,88815651,950,0,4,66.0,1,14.39
04-11-2020,88810022,880,0,3,75.0,0,11.73
04-11-2020,88666710,1030,0,3,55.0,0,18.73
04-11-2020,88670089,900,0,2,60.0,4,15.0
04-11-2020,88665903,1000,0,2,50.0,1,20.0
04-11-2020,88637383,1200,0,2,65.0,0,18.46
04-11-2020,88568260,1100,0,3,71.0,8,15.49
04-11-2020,84781042,1100,0,2,40.0,1,27.5
04-11-2020,85185023,975,0,2,50.0,1,19.5
04-11-2020,88398585,1050,0,3,85.0,4,12.35
04-11-2020,88277158,1150,0,2,74.0,0,15.54
04-11-2020,88083057,1100,0,3,70.0,0,15.71
04-11-2020,89126392,1100,0,2,69.0,4,15.94
04-11-2020,89107448,1000,0,2,55.0,4,18.18
04-11-2020,89096562,900,0,2,56.0,1,16.07
04-11-2020,89080268,900,0,2,37.0,3,24.32
04-11-2020,89079063,1000,0,2,50.0,1,20.0
04-11-2020,88090121,1100,0,2,55.0,3,20.0
04-11-2020,88997562,1035,0,3,55.0,3,18.82
04-11-2020,88965043,850,0,2,46.0,5,18.48
04-11-2020,88960239,1200,0,3,67.0,6,17.91
04-11-2020,88955272,1200,0,2,62.0,2,19.35
04-11-2020,88936962,910,0,2,74.0,1,12.3
04-11-2020,88936958,930,0,3,83.0,3,11.2
04-11-2020,88918926,960,0,2,60.0,1,16.0
04-11-2020,88914795,1100,0,4,76.0,6,14.47
04-11-2020,88912946,1100,0,3,77.0,1,14.29
04-11-2020,88876058,1125,0,2,68.0,1,16.54
04-11-2020,88857200,1150,0,2,60.0,0,19.17
04-11-2020,88821035,880,0,2,70.0,0,12.57
04-11-2020,88813128,945,0,3,68.0,6,13.9
04-11-2020,88813113,1000,0,2,58.0,3,17.24
04-11-2020,88802988,990,0,2,50.0,1,19.8
04-11-2020,88797103,1100,0,3,79.0,1,13.92
04-11-2020,88775291,1080,0,3,65.0,5,16.62
04-11-2020,88775290,830,0,2,45.0,0,18.44
04-11-2020,88775287,775,0,2,61.0,1,12.7
04-11-2020,88765766,1105,0,4,77.0,2,14.35
04-11-2020,85168053,1060,0,3,78.0,2,13.59
04-11-2020,88759542,1020,0,4,79.0,4,12.91
04-11-2020,88745082,850,0,2,52.0,3,16.35
04-11-2020,88698527,1060,0,3,78.0,0,13.59
04-11-2020,88667736,1025,0,3,77.0,1,13.31
04-11-2020,88608269,820,0,2,40.0,0,20.5
04-11-2020,84869966,905,0,2,62.0,3,14.6
04-11-2020,88455983,1200,0,2,50.0,2,24.0
04-11-2020,88077790,1100,0,3,75.0,0,14.67
04-11-2020,88077774,925,0,3,68.0,0,13.6
04-11-2020,88314221,1155,0,3,80.0,3,14.44
04-11-2020,87658596,1200,0,2,52.0,4,23.08
04-11-2020,82075997,1200,0,2,50.0,1,24.0
04-11-2020,86704570,1105,0,2,79.0,1,13.99
04-11-2020,26877931,1200,0,2,35.0,0,34.29
04-11-2020,28367818,1200,0,3,65.0,4,18.46
04-11-2020,88944739,1100,0,3,71.0,4,15.49
04-11-2020,88998178,1190,0,3,69.0,0,17.25
04-11-2020,88991905,980,0,3,90.0,1,10.89
04-11-2020,88991568,1200,0,2,50.0,2,24.0
04-11-2020,88980043,1000,0,2,65.0,1,15.38
04-11-2020,88975771,925,0,3,76.0,3,12.17
04-11-2020,88975213,950,0,2,50.0,3,19.0
04-11-2020,88969036,1000,0,2,75.0,0,13.33
04-11-2020,88959769,1200,0,2,70.0,3,17.14
04-11-2020,88943672,1200,0,3,70.0,4,17.14
04-11-2020,82730705,980,0,2,65.0,3,15.08
04-11-2020,88936900,1175,0,2,75.0,2,15.67
04-11-2020,88936416,1000,0,3,65.0,5,15.38
04-11-2020,88921645,1200,0,4,94.0,5,12.77
04-11-2020,83874687,850,1,2,64.0,1,13.28
04-11-2020,88911795,850,0,3,98.0,4,8.67
04-11-2020,32870512,1150,0,2,75.0,1,15.33
04-11-2020,86199904,1100,0,4,80.0,1,13.75
04-11-2020,88896196,1175,0,2,75.0,2,15.67
04-11-2020,88885433,1000,0,2,75.0,1,13.33
04-11-2020,88829345,1200,0,2,52.0,4,23.08
04-11-2020,88875986,1175,0,2,72.0,3,16.32
04-11-2020,88871067,1000,0,4,76.0,2,13.16
04-11-2020,88869876,900,0,3,65.0,4,13.85
04-11-2020,88853761,950,0,3,74.0,0,12.84
04-11-2020,88839181,1050,0,3,72.0,1,14.58
04-11-2020,30202018,1175,0,2,57.0,0,20.61
04-11-2020,88665970,955,0,3,85.0,5,11.24
04-11-2020,88827527,950,0,2,50.0,4,19.0
04-11-2020,88821955,1000,0,2,70.0,5,14.29
04-11-2020,88815619,1100,0,4,139.0,3,7.91
04-11-2020,88801278,900,0,2,76.0,3,11.84
04-11-2020,88800793,950,0,3,63.0,3,15.08
04-11-2020,88793812,1100,0,3,75.0,0,14.67
04-11-2020,88777600,1100,0,3,70.0,2,15.71
04-11-2020,88764613,875,0,2,49.0,2,17.86
04-11-2020,88764608,900,0,3,65.0,1,13.85
04-11-2020,88747964,1050,0,3,80.0,1,13.12
04-11-2020,85020279,950,0,2,65.0,2,14.62
04-11-2020,29786902,1050,0,2,65.0,0,16.15
04-11-2020,88711977,950,0,2,74.0,1,12.84
04-11-2020,88690824,1100,0,3,70.0,2,15.71
04-11-2020,88687039,990,0,3,80.0,5,12.38
04-11-2020,88684954,800,0,2,80.0,0,10.0
04-11-2020,88659135,1150,0,2,60.0,1,19.17
04-11-2020,84668277,850,0,2,60.0,2,14.17
04-11-2020,88629499,1200,0,2,53.0,2,22.64
04-11-2020,88589661,850,0,2,53.0,1,16.04
04-11-2020,88586540,1100,0,3,90.0,2,12.22
04-11-2020,88581058,900,0,3,70.0,7,12.86
04-11-2020,83545288,825,0,3,73.0,0,11.3
04-11-2020,36406867,950,0,2,60.0,3,15.83
04-11-2020,88496632,1175,0,2,71.0,3,16.55
04-11-2020,88470928,1150,0,2,66.0,3,17.42
04-11-2020,37745767,1050,0,2,64.0,1,16.41
04-11-2020,88414107,1200,0,3,81.0,6,14.81
04-11-2020,88339164,1200,0,4,82.0,4,14.63
04-11-2020,88281797,1200,0,2,92.0,2,13.04
04-11-2020,88089318,1100,0,3,61.0,5,18.03
04-11-2020,87664855,1100,0,2,76.0,0,14.47
04-11-2020,86536693,950,0,2,70.0,3,13.57
04-11-2020,87612949,800,0,2,77.0,0,10.39
04-11-2020,89119703,960,0,3,92.0,1,10.43
04-11-2020,89117143,1200,0,4,110.0,3,10.91
04-11-2020,89117132,1050,0,2,70.0,3,15.0
04-11-2020,89117082,1050,0,2,95.0,1,11.05
04-11-2020,89090518,1050,0,2,60.0,1,17.5
04-11-2020,89089899,1100,0,2,90.0,1,12.22
04-11-2020,89076153,1050,0,3,75.0,2,14.0
04-11-2020,89076142,1200,0,4,110.0,3,10.91
04-11-2020,89076100,1100,0,2,70.0,2,15.71
04-11-2020,89076074,1090,0,2,70.0,1,15.57
04-11-2020,89076070,975,0,2,70.0,2,13.93
04-11-2020,89075958,1100,0,2,70.0,1,15.71
04-11-2020,89057938,1200,0,4,110.0,3,10.91
04-11-2020,89057862,975,0,2,67.0,3,14.55
04-11-2020,89057291,1050,0,3,70.0,2,15.0
04-11-2020,89057204,1090,0,2,65.0,1,16.77
04-11-2020,89057164,1100,0,2,95.0,1,11.58
04-11-2020,89043766,1195,0,2,62.0,4,19.27
04-11-2020,89042014,980,0,2,72.0,5,13.61
04-11-2020,89040912,1100,0,2,95.0,1,11.58
04-11-2020,89040877,1100,0,3,100.0,1,11.0
04-11-2020,89040866,1090,0,2,70.0,1,15.57
04-11-2020,89040755,1050,0,3,70.0,2,15.0
04-11-2020,89017040,1010,0,2,56.0,2,18.04
04-11-2020,89016913,840,0,2,42.0,3,20.0
04-11-2020,86243644,925,0,3,70.0,0,13.21
04-11-2020,89006040,1080,0,2,50.0,0,21.6
04-11-2020,81636832,1150,0,3,80.0,3,14.38
04-11-2020,83768892,900,0,2,40.0,4,22.5
04-11-2020,88929353,1100,0,2,65.0,2,16.92
04-11-2020,88903228,995,1,2,83.0,4,11.99
04-11-2020,88210219,950,1,3,65.0,1,14.62
04-11-2020,89090397,975,0,2,40.0,5,24.38
04-11-2020,89090007,950,0,2,36.0,2,26.39
04-11-2020,89042373,1150,0,2,75.0,2,15.33
04-11-2020,89040537,1000,0,3,60.0,3,16.67
04-11-2020,89024251,990,0,2,55.0,2,18.0
04-11-2020,89020914,875,0,2,58.0,2,15.09
04-11-2020,88896901,1100,0,4,99.0,1,11.11
04-11-2020,88829211,1200,0,2,72.0,2,16.67
04-11-2020,88857252,1200,0,4,90.0,0,13.33
04-11-2020,88798996,945,0,3,65.0,3,14.54
04-11-2020,88742498,1200,0,3,65.0,3,18.46
04-11-2020,88708448,1050,0,3,72.0,2,14.58
04-11-2020,88528907,1100,0,3,82.0,6,13.41
04-11-2020,88457440,820,0,3,65.0,0,12.62
04-11-2020,88335319,1100,0,2,87.0,0,12.64
04-11-2020,87054162,1200,0,2,68.0,2,17.65
04-11-2020,89122153,1200,0,3,80.0,4,15.0
04-11-2020,88903556,945,0,3,70.0,5,13.5
04-11-2020,81866029,1200,0,3,60.0,6,20.0
04-11-2020,88934441,1200,0,3,70.0,4,17.14
04-11-2020,88896104,1050,0,2,80.0,3,13.12
04-11-2020,88816493,725,0,2,55.0,3,13.18
04-11-2020,88815934,850,0,2,55.0,3,15.45
04-11-2020,88813558,950,0,2,68.0,4,13.97
04-11-2020,39175530,950,0,2,61.0,0,15.57
04-11-2020,88671186,890,0,2,48.0,4,18.54
04-11-2020,88622810,1100,0,3,98.0,4,11.22
04-11-2020,87513026,1025,0,2,71.0,5,14.44
04-11-2020,87632464,1200,0,2,60.0,4,20.0
04-11-2020,29049690,1200,0,2,60.0,1,20.0
04-11-2020,88077757,880,0,2,63.0,8,13.97
04-11-2020,88333957,1100,0,2,65.0,0,16.92
04-11-2020,88148688,1175,0,3,90.0,0,13.06
04-11-2020,39980572,1200,0,2,78.0,0,15.38
04-11-2020,87933267,1200,0,2,52.0,4,23.08
04-11-2020,87697531,1100,0,3,85.0,2,12.94
04-11-2020,86834131,950,0,3,80.0,3,11.88
04-11-2020,84289379,1200,0,2,50.0,1,24.0
04-11-2020,84679020,1100,0,2,80.0,1,13.75
04-11-2020,85816642,1150,1,3,65.0,1,17.69
04-11-2020,89101368,800,0,2,75.0,4,10.67
04-11-2020,89032507,1200,0,3,65.0,1,18.46
04-11-2020,89030554,1100,0,3,83.0,2,13.25
04-11-2020,89022784,1200,0,4,90.0,1,13.33
04-11-2020,88997821,850,0,3,57.0,4,14.91
04-11-2020,88986665,870,0,2,64.0,2,13.59
04-11-2020,88978971,1200,0,4,68.0,5,17.65
04-11-2020,88977152,1200,0,3,68.0,1,17.65
04-11-2020,88973742,900,0,2,86.0,0,10.47
04-11-2020,88972258,900,0,3,52.0,1,17.31
04-11-2020,88968384,900,0,3,75.0,3,12.0
04-11-2020,88941447,1100,0,3,85.0,2,12.94
04-11-2020,88938728,1200,0,4,99.0,4,12.12
04-11-2020,88902065,1100,0,3,80.0,1,13.75
04-11-2020,88888052,1100,0,3,57.0,5,19.3
04-11-2020,88837660,900,0,2,45.0,0,20.0
04-11-2020,88797643,1100,0,3,75.0,9,14.67
04-11-2020,88794862,1050,0,3,75.0,0,14.0
04-11-2020,88794169,1000,0,2,46.0,3,21.74
04-11-2020,88792406,825,0,2,60.0,1,13.75
04-11-2020,88733005,1000,0,3,115.0,0,8.7
04-11-2020,88727525,850,0,2,60.0,2,14.17
04-11-2020,88668628,1080,0,2,56.0,2,19.29
04-11-2020,88668266,950,0,2,65.0,4,14.62
04-11-2020,88662561,950,0,3,81.0,1,11.73
04-11-2020,88480795,900,0,3,71.0,3,12.68
04-11-2020,88462715,950,0,3,77.0,3,12.34
04-11-2020,88396662,1200,0,2,62.0,1,19.35
04-11-2020,88364153,850,0,2,50.0,3,17.0
04-11-2020,88078697,880,0,3,75.0,0,11.73
04-11-2020,88120648,1050,0,4,86.0,2,12.21
04-11-2020,87325442,1150,0,3,74.0,5,15.54
04-11-2020,40187967,950,0,2,67.0,10,14.18
04-11-2020,89144416,950,0,3,75.0,1,12.67
04-11-2020,89142861,950,0,2,65.0,1,14.62
04-11-2020,88960531,1080,0,2,48.0,1,22.5
04-11-2020,89125061,967,0,2,81.0,1,11.94
04-11-2020,89065635,1200,0,3,65.0,3,18.46
04-11-2020,82240194,760,0,2,40.0,1,19.0
04-11-2020,89045806,990,0,2,55.0,2,18.0
04-11-2020,89010755,750,0,3,80.0,3,9.38
04-11-2020,88990848,1120,0,3,70.0,2,16.0
04-11-2020,88944734,900,0,3,60.0,2,15.0
04-11-2020,88916088,1200,0,3,75.0,1,16.0
04-11-2020,88280714,1150,0,2,70.0,3,16.43
04-11-2020,88913956,1000,0,3,85.0,2,11.76
04-11-2020,88875197,990,0,2,54.0,1,18.33
04-11-2020,88732810,1099,0,3,70.0,6,15.7
04-11-2020,88719098,900,0,3,75.0,10,12.0
04-11-2020,87942732,950,0,3,78.0,4,12.18
04-11-2020,89142066,1000,0,3,70.0,0,14.29
04-11-2020,89142568,800,0,3,54.0,4,14.81
04-11-2020,89122062,1100,0,2,60.0,5,18.33
04-11-2020,89122112,1200,0,2,70.0,3,17.14
04-11-2020,25300065,980,0,2,55.0,3,17.82
04-11-2020,83500863,950,0,2,50.0,1,19.0
04-11-2020,633620,1120,0,2,67.0,0,16.72
04-11-2020,89023454,990,0,3,70.0,5,14.14
04-11-2020,89002834,1200,0,2,55.0,0,21.82
04-11-2020,88894550,1095,0,4,82.0,1,13.35
04-11-2020,88964291,1100,0,4,90.0,2,12.22
04-11-2020,88932186,1000,0,2,60.0,1,16.67
04-11-2020,88922813,1100,0,2,65.0,3,16.92
04-11-2020,88918278,890,0,3,72.0,3,12.36
04-11-2020,88915716,950,0,3,90.0,4,10.56
04-11-2020,88902818,830,0,3,69.0,0,12.03
04-11-2020,88891281,1000,0,3,75.0,4,13.33
04-11-2020,88858391,1145,0,3,83.0,1,13.8
04-11-2020,88849530,790,0,2,54.0,0,14.63
04-11-2020,88835161,930,0,3,83.0,3,11.2
04-11-2020,88647831,1155,0,2,64.0,2,18.05
04-11-2020,88827030,1100,0,2,67.0,1,16.42
04-11-2020,88815166,950,0,3,90.0,3,10.56
04-11-2020,88813382,1100,1,3,85.0,3,12.94
04-11-2020,88600361,775,0,2,60.0,1,12.92
04-11-2020,88792304,1060,0,3,66.0,2,16.06
04-11-2020,88809267,1100,0,2,79.0,0,13.92
04-11-2020,33007481,1100,0,3,80.0,0,13.75
04-11-2020,88756733,750,0,2,60.0,0,12.5
04-11-2020,88746721,980,0,2,60.0,0,16.33
04-11-2020,88736291,1200,0,3,80.0,5,15.0
04-11-2020,88729004,1000,0,2,65.0,1,15.38
04-11-2020,88457371,895,0,3,60.0,0,14.92
04-11-2020,88124470,925,0,3,68.0,0,13.6
04-11-2020,88219814,820,0,2,52.0,1,15.77
04-11-2020,89123158,1200,0,4,95.0,1,12.63
04-11-2020,89097483,1200,0,2,60.0,1,20.0
04-11-2020,89044507,750,0,3,55.0,0,13.64
04-11-2020,89028426,1000,0,2,63.0,0,15.87
04-11-2020,89017476,1050,0,2,60.0,3,17.5
04-11-2020,87896880,1100,0,3,70.0,2,15.71
04-11-2020,88924620,1150,0,3,74.0,3,15.54
04-11-2020,88894908,1100,0,4,107.0,5,10.28
04-11-2020,88864169,1150,0,3,70.0,2,16.43
04-11-2020,88797228,1100,0,3,80.0,0,13.75
04-11-2020,88719522,950,0,2,72.0,4,13.19
04-11-2020,88484100,775,0,2,42.0,4,18.45
04-11-2020,88334610,1200,0,2,75.0,5,16.0
04-11-2020,27972074,899,0,4,110.0,2,8.17
04-11-2020,88716334,1190,0,2,89.0,1,13.37
04-11-2020,89012186,950,0,3,65.0,1,14.62
04-11-2020,88273809,850,0,2,38.0,3,22.37
04-11-2020,88954864,1150,0,2,60.0,4,19.17
04-11-2020,88933343,950,0,3,85.0,6,11.18
04-11-2020,88865150,800,0,2,49.0,5,16.33
04-11-2020,88785672,900,0,3,70.0,2,12.86
04-11-2020,88785330,1000,0,3,89.0,8,11.24
04-11-2020,86782588,1200,0,3,80.0,11,15.0
04-11-2020,88692647,1040,0,3,65.0,5,16.0
04-11-2020,88607802,1150,0,3,80.0,3,14.38
04-11-2020,88574642,850,0,2,85.0,0,10.0
04-11-2020,88574641,900,0,2,43.0,4,20.93
04-11-2020,88558195,1000,0,3,94.0,2,10.64
04-11-2020,88525482,1200,0,3,85.0,3,14.12
04-11-2020,37573258,1100,0,2,,0,20.0
04-11-2020,84991033,950,0,3,81.0,3,11.73
04-11-2020,88118035,999,0,2,70.0,1,14.27
04-11-2020,35378793,1000,0,2,58.0,4,17.24
04-11-2020,83911661,1050,0,3,69.0,6,15.22
04-11-2020,38703698,1200,0,2,65.0,1,18.46
04-11-2020,89133643,920,0,3,65.0,0,14.15
04-11-2020,89108299,1200,0,3,77.0,3,15.58
04-11-2020,89108314,1200,0,4,94.0,0,12.77
04-11-2020,89048526,950,0,3,66.0,6,14.39
04-11-2020,88986885,990,0,2,44.0,0,22.5
04-11-2020,88953784,1170,0,2,71.0,1,16.48
04-11-2020,37148024,875,0,2,47.0,1,18.62
04-11-2020,88932091,1090,0,2,55.0,1,19.82
04-11-2020,88919277,945,0,2,71.0,1,13.31
04-11-2020,32231694,945,0,2,62.0,0,15.24
04-11-2020,88850239,690,0,3,65.0,0,10.62
04-11-2020,38036154,750,0,3,56.0,2,13.39
04-11-2020,88814810,870,0,2,65.0,0,13.38
04-11-2020,88798459,885,0,2,57.0,2,15.53
04-11-2020,88556151,830,0,2,58.0,1,14.31
04-11-2020,39195198,900,0,2,56.0,2,16.07
04-11-2020,34568795,830,0,2,58.0,0,14.31
04-11-2020,88458083,800,0,2,74.0,0,10.81
04-11-2020,88458075,1100,0,3,74.0,0,14.86
04-11-2020,88457601,1075,0,2,71.0,0,15.14
04-11-2020,88457598,905,0,2,67.0,0,13.51
04-11-2020,88457593,930,0,3,83.0,0,11.2
04-11-2020,88423942,950,0,3,60.0,4,15.83
04-11-2020,88039137,880,0,2,62.0,8,14.19
04-11-2020,88087342,900,0,3,52.0,2,17.31
04-11-2020,88087049,800,0,2,89.0,1,8.99
04-11-2020,89047099,920,0,3,70.0,0,13.14
04-11-2020,30625030,1000,0,4,80.0,3,12.5
04-11-2020,88979367,1100,0,2,55.0,2,20.0
04-11-2020,88974558,750,0,2,54.0,1,13.89
04-11-2020,88971073,1100,0,2,55.0,3,20.0
04-11-2020,88122409,1200,0,3,80.0,1,15.0
04-11-2020,88726478,1200,0,3,65.0,7,18.46
04-11-2020,88901051,1200,0,2,80.0,2,15.0
04-11-2020,88826262,750,0,2,52.0,1,14.42
04-11-2020,81382518,1200,0,2,65.0,2,18.46
04-11-2020,88792267,850,0,3,82.0,9,10.37
04-11-2020,88792195,1150,0,3,92.0,5,12.5
04-11-2020,88762850,1100,0,3,85.0,1,12.94
04-11-2020,88714539,1200,0,2,77.0,4,15.58
04-11-2020,84247847,1200,0,3,102.0,10,11.76
04-11-2020,30726387,990,0,2,65.0,5,15.23
04-11-2020,88507582,1100,0,2,55.0,3,20.0
04-11-2020,28054394,660,0,2,35.0,5,18.86
04-11-2020,38615132,1100,0,3,76.0,2,14.47
04-11-2020,88207759,1100,0,2,60.0,2,18.33
04-11-2020,88201621,1100,0,2,70.0,1,15.71
04-11-2020,88004616,1150,0,2,70.0,2,16.43
04-11-2020,87990197,920,0,3,67.0,6,13.73
04-11-2020,87821786,850,0,2,65.0,1,13.08
04-11-2020,87663134,1200,0,2,70.0,4,17.14
04-11-2020,27164500,1100,0,4,90.0,0,12.22
04-11-2020,87462298,975,0,3,90.0,7,10.83
04-11-2020,87437198,950,0,3,70.0,4,13.57
04-11-2020,85407309,850,0,2,50.0,0,17.0
04-11-2020,89021806,1100,0,3,71.0,5,15.49
04-11-2020,89008610,950,0,3,71.0,1,13.38
04-11-2020,89008545,990,0,4,103.0,5,9.61
04-11-2020,33839364,980,0,3,82.0,4,11.95
04-11-2020,88959931,1150,1,2,85.0,3,13.53
04-11-2020,88931309,950,0,3,70.0,2,13.57
